resultId,raceId,driverId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,position_change,is_fastest_lap,driver_experience,grid_experience_interaction,avg_position_last_5,constructorId_2,constructorId_3,constructorId_4,constructorId_5,constructorId_6,constructorId_7,constructorId_8,constructorId_9,constructorId_10,constructorId_11,constructorId_12,constructorId_15,constructorId_16,constructorId_17,constructorId_19,constructorId_23,constructorId_51,constructorId_117,constructorId_131,constructorId_164,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_215,statusId_11,statusId_131
210,28,10,12,5,2,2,2,8.0,70,+11.061,5858128,42,6,1:21.671,193.111,3,0,4,20,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,28,8,1,6,3,3,3,6.0,70,+16.856,5863923,61,1,1:21.195,194.243,3,1,8,48,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,28,4,5,7,4,4,4,5.0,70,+21.614,5868681,47,8,1:21.793,192.823,3,0,7,49,7.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,28,1,22,1,5,5,5,4.0,70,+23.048,5870115,15,3,1:21.493,193.533,-4,0,9,9,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,28,12,6,10,6,6,6,3.0,70,+32.298,5879365,64,4,1:21.537,193.428,4,0,4,40,6.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,28,15,11,9,7,7,7,2.0,70,+36.449,5883516,65,5,1:21.638,193.189,2,0,8,72,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,28,9,4,4,8,8,8,1.0,70,+48.321,5895388,70,9,1:21.941,192.475,-4,0,9,36,4.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,28,17,10,8,9,9,9,0.0,70,+58.834,5905901,67,10,1:22.125,192.043,-1,0,8,64,7.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,28,2,3,15,10,10,10,0.0,70,+1:07.709,5914776,67,11,1:22.183,191.908,5,0,10,150,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,28,14,9,13,11,11,11,0.0,70,+1:10.407,5917474,67,16,1:22.732,190.634,2,0,6,78,9.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,29,13,2,1,1,1,1,10.0,57,1:35:32.339,5732339,36,1,1:38.708,197.637,0,1,8,8,2.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230,29,1,22,2,2,2,2,8.0,57,+5.611,5737950,16,2,1:38.884,197.285,0,0,10,20,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,29,9,4,3,3,3,3,6.0,57,+37.353,5769692,38,4,1:39.330,196.399,0,0,10,30,4.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,29,5,23,5,4,4,4,5.0,57,+39.703,5772042,19,3,1:39.112,196.831,1,0,9,45,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,29,15,11,7,5,5,5,4.0,57,+50.684,5783023,37,12,1:39.657,195.755,2,0,9,63,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,29,20,15,6,6,6,6,3.0,57,+52.625,5784964,36,6,1:39.485,196.093,0,0,5,30,7.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,29,10,12,13,7,7,7,2.0,57,+1:07.990,5800329,54,8,1:39.535,195.995,6,0,5,65,6.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,29,3,7,9,8,8,8,1.0,57,+1:11.457,5803796,35,10,1:39.577,195.912,1,0,6,54,8.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,29,2,3,8,9,9,9,0.0,57,+1:22.177,5814516,57,7,1:39.526,196.013,-1,0,11,88,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,29,7,14,10,10,10,10,0.0,57,+1:29.794,5822133,35,11,1:39.639,195.79,0,0,2,20,11.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,29,12,6,15,11,11,11,0.0,57,+1:32.717,5825056,29,9,1:39.544,195.977,4,0,5,75,7.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,30,13,2,2,1,1,1,10.0,44,1:22:59.394,4979394,26,3,1:48.222,232.987,1,0,9,18,2.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,30,2,3,5,2,2,2,8.0,44,+9.383,4988777,36,7,1:49.067,231.182,3,0,12,60,5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,30,1,22,1,3,3,3,6.0,44,+10.539,4989933,20,2,1:48.135,233.175,-2,0,11,11,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,30,4,5,6,4,4,4,5.0,44,+14.478,4993872,25,9,1:49.238,230.82,2,0,8,48,6.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,30,20,15,10,5,5,5,4.0,44,+14.576,4993970,16,8,1:49.086,231.142,5,0,6,60,7.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,30,9,4,8,6,6,6,3.0,44,+15.037,4994431,36,5,1:48.965,231.399,2,0,11,88,5.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,30,7,14,9,7,7,7,2.0,44,+16.735,4996129,31,6,1:49.002,231.32,2,0,3,27,9.666666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,30,17,10,7,8,8,8,1.0,44,+42.776,5022170,34,10,1:49.515,230.236,-1,0,9,63,7.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,30,10,12,13,9,9,9,0.0,44,+1:07.045,5046439,37,12,1:50.255,228.691,4,0,6,78,6.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,31,20,15,1,1,1,1,10.0,53,1:26:47.494,5207494,53,14,1:30.510,230.414,0,0,7,7,6.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,31,5,23,2,2,2,2,8.0,53,+12.512,5220006,53,13,1:30.300,230.95,0,0,10,20,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,31,9,4,11,3,3,3,6.0,53,+20.471,5227965,52,12,1:30.298,230.955,8,0,12,132,5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,31,4,5,8,4,4,4,5.0,53,+23.903,5231397,51,9,1:29.961,231.82,4,0,9,72,6.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,31,2,3,10,5,5,5,4.0,53,+27.748,5235242,53,6,1:29.807,232.217,5,0,13,130,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,31,13,2,6,6,6,6,3.0,53,+28.816,5236310,52,4,1:29.696,232.505,0,0,10,60,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,31,1,22,15,7,7,7,2.0,53,+29.912,5237406,52,5,1:29.721,232.44,8,0,12,180,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,31,17,10,3,8,8,8,1.0,53,+32.048,5239542,52,3,1:29.681,232.544,-5,0,10,30,8.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,31,8,1,14,9,9,9,0.0,53,+39.468,5246962,53,1,1:28.047,236.859,5,1,9,126,5.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,31,12,6,17,10,10,10,0.0,53,+54.445,5261939,53,16,1:30.918,229.38,7,0,6,102,7.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,31,10,12,9,11,11,11,0.0,53,+58.888,5266382,53,8,1:29.948,231.853,-2,0,7,63,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,31,6,8,18,12,12,12,0.0,53,+1:02.015,5269509,53,11,1:30.215,231.167,6,0,4,72,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,31,15,11,7,13,13,13,0.0,53,+1:05.954,5273448,52,15,1:30.853,229.544,-6,0,10,70,7.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,31,3,7,5,14,14,14,0.0,53,+1:08.635,5276129,53,10,1:30.019,231.671,-9,0,7,35,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,31,18,16,19,15,15,15,0.0,53,+1:13.370,5280864,52,7,1:29.827,232.166,4,0,4,76,10.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,32,4,5,15,1,1,1,10.0,61,1:57:16.304,7036304,55,3,1:45.768,172.464,14,0,10,150,4.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,32,3,7,8,2,2,2,8.0,61,+2.957,7039261,39,5,1:46.454,171.352,6,0,8,64,8.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,32,1,22,2,3,3,3,6.0,61,+5.917,7042221,14,4,1:46.072,171.969,-1,0,13,26,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,32,10,12,7,4,4,4,5.0,61,+8.155,7044459,50,8,1:47.044,170.408,3,0,8,56,6.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,32,20,15,6,5,5,5,4.0,61,+10.268,7046572,13,9,1:47.271,170.047,1,0,8,48,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,32,2,3,9,6,6,6,3.0,61,+11.101,7047405,14,11,1:47.306,169.992,3,0,14,126,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,32,14,9,14,7,7,7,2.0,61,+16.387,7052691,41,13,1:47.562,169.587,7,0,7,98,8.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,32,6,8,10,8,8,8,1.0,61,+18.489,7054793,13,10,1:47.287,170.022,2,0,5,50,9.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,32,18,16,12,9,9,9,0.0,61,+19.885,7056189,61,15,1:48.128,168.7,3,0,5,60,10.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,32,5,23,5,10,10,10,0.0,61,+26.902,7063206,14,12,1:47.337,169.943,-5,0,11,55,4.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,32,9,4,4,11,11,11,0.0,61,+27.975,7064279,14,6,1:46.899,170.639,-7,0,13,52,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,32,7,14,17,12,12,12,0.0,61,+29.432,7065736,29,14,1:47.820,169.181,5,0,4,68,10.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,32,13,2,1,13,13,13,0.0,61,+35.170,7071474,13,2,1:45.757,172.482,-12,0,11,11,4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,32,21,21,20,14,14,14,0.0,61,+43.571,7079875,28,16,1:49.101,167.195,6,0,2,40,15.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,33,4,5,4,1,1,1,10.0,67,1:30:21.892,5421892,41,3,1:19.101,207.668,3,0,11,44,2.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,33,9,4,6,2,2,2,8.0,67,+5.283,5427175,16,7,1:19.292,207.168,4,0,14,84,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,33,8,1,2,3,3,3,6.0,67,+6.400,5428292,66,2,1:18.995,207.947,-1,0,10,20,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,33,12,6,12,4,4,4,5.0,67,+20.570,5442462,54,4,1:19.199,207.411,8,0,7,84,6.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
